asema	pvm	biomassa
125	2012-07-20	4.368
125	2012-07-20	6.1509
125	2012-07-20	1.0779
125	2012-07-20	0.8666
125	2012-07-20	5.12
125	2012-07-20	1123.9228
125	2012-07-20	0.992
125	2012-07-20	5.1049
125	2012-07-20	0.2204
125	2012-07-20	0.3439
125	2012-07-20	1.0737
125	2012-07-20	2.2825
125	2012-07-20	0.0505
125	2012-07-20	2.9339
125	2012-07-20	1.4955
125	2012-07-20	10.0595
125	2012-07-20	0.1475
125	2012-07-20	0.0058
125	2012-07-20	0.432
125	2012-07-20	0.109
125	2012-07-20	0.6608
125	2012-07-20	1.8542
125	2012-07-20	16.0134
125	2012-07-20	0.7391
125	2012-07-20	0.0218
125	2012-07-20	0.2238
125	2012-07-20	1.1682
125	2012-07-20	1.6383
125	2012-07-20	0.5447
125	2012-07-20	0.3241
125	2012-07-20	
125	2012-07-20	0.7842
125	2012-07-20	0.0901
125	2012-07-20	0.156
125	2012-07-20	11.932
125	2012-07-20	17.1311
125	2012-07-20	11.8568
125	2012-07-20	0.0533
125	2012-07-20	2.3609
125	2012-07-20	6.8297
125	2012-07-20	9.894
125	2012-07-20	1.0836
125	2012-08-06	3.841
125	2012-08-06	4.0584
125	2012-08-06	1.0298
125	2012-08-06	0.0132
125	2012-08-06	6.1861
125	2012-08-06	0.967
125	2012-08-06	0.1827
125	2012-08-06	0.928
125	2012-08-06	1.8436
125	2012-08-06	2.6073
125	2012-08-06	4.4519
125	2012-08-06	0.6956
125	2012-08-06	1.113
125	2012-08-06	23.046
125	2012-08-06	37.7197
125	2012-08-06	43.904
125	2012-08-06	0.2223
125	2012-08-06	0.8167
125	2012-08-06	11.974
125	2012-08-06	0.2447
125	2012-08-06	37.76
125	2012-08-06	7.824
125	2012-08-06	4.384
125	2012-08-06	5.2725
125	2012-08-06	5.04
125	2012-08-06	0.424
125	2012-08-06	3.9614
125	2012-08-06	347.2548
125	2012-08-06	3.184
125	2012-08-06	1.966
125	2012-08-06	0.1376
125	2012-08-06	0.6878
125	2012-08-06	0.9074
125	2012-08-06	3.2224
125	2012-08-06	0.0493
125	2012-08-06	2.9339
125	2012-08-06	8.6153
125	2012-08-06	0.1945
125	2012-08-06	0.0058
125	2012-08-06	0.864
125	2012-08-06	0.3891
125	2012-08-06	0.3301
125	2012-08-06	2.226
125	2012-08-06	8.3762
125	2012-08-06	0.9854
125	2012-08-06	0.0284
125	2012-08-06	3.4203
125	2012-08-06	0.4681
125	2012-08-06	0.2515
125	2012-08-06	0.7058
125	2012-08-06	
125	2012-08-06	0.415
125	2012-08-06	0.3121
125	2012-08-06	37.68
125	2012-08-06	17.538
125	2012-08-06	5.6944
125	2012-08-06	0.7025
125	2012-08-06	11.0283
125	2012-08-06	6.514
125	2012-08-06	1.0511
125	2012-08-21	0.0943
125	2012-08-21	0.1886
125	2012-08-21	0.1175
125	2012-08-21	0.7508
125	2012-08-21	1.2886
125	2012-08-21	0.6913
125	2012-08-21	1.3574
125	2012-08-21	0.2365
125	2012-08-21	0.4729
125	2012-08-21	6.5416
125	2012-08-21	0.524
125	2012-08-21	17.3136
125	2012-08-21	413.952
125	2012-08-21	228.032
125	2012-08-21	0.7241
125	2012-08-21	1.2317
125	2012-08-21	2.0415
125	2012-08-21	28.4269
125	2012-08-21	1.283
125	2012-08-21	5.7478
125	2012-08-21	15.551
125	2012-08-21	113.28
125	2012-08-21	2.232
125	2012-08-21	9.0781
125	2012-08-21	0.4489
125	2012-08-21	0.8978
125	2012-08-21	4.489
125	2012-08-21	274.4144
125	2012-08-21	20.7146
125	2012-08-21	1.2035
125	2012-08-21	8.0521
125	2012-08-21	1.6782
125	2012-08-21	0.2366
125	2012-08-21	7.0955
125	2012-08-21	0.2204
125	2012-08-21	0.0481
125	2012-08-21	69.293
125	2012-08-21	24.0178
125	2012-08-21	4.2698
125	2012-08-21	2.4428
125	2012-08-21	0.0931
125	2012-08-21	1.4465
125	2012-08-21	
125	2012-08-21	0.262
125	2012-08-21	4.2904
125	2012-08-21	53.38
125	2012-08-21	22.3613
125	2012-08-21	153.22
125	2012-08-21	5.1478
125	2012-08-21	8.4019
125	2012-08-21	32.6079
125	2012-08-21	1.3138
125	2012-09-04	1.3851
125	2012-09-04	1.3035
125	2012-09-04	0.9084
125	2012-09-04	0.564
125	2012-09-04	0.752
125	2012-09-04	167.384
125	2012-09-04	9.24
125	2012-09-04	6.2163
125	2012-09-04	0.4619
125	2012-09-04	4.1615
125	2012-09-04	50.1641
125	2012-09-04	2.2991
125	2012-09-04	23.5107
125	2012-09-04	14.16
125	2012-09-04	3.4487
125	2012-09-04	7.4517
125	2012-09-04	25.99
125	2012-09-04	11.4408
125	2012-09-04	0.3438
125	2012-09-04	52.2
125	2012-09-04	2.952
125	2012-09-04	0.1262
125	2012-09-04	0.4732
125	2012-09-04	7.5389
125	2012-09-04	7.2669
125	2012-09-04	32.6395
125	2012-09-04	2.217
125	2012-09-04	1.1496
125	2012-09-04	0.1192
125	2012-09-04	0.1488
125	2012-09-04	0.195
125	2012-09-04	27.846
125	2012-09-04	23.0461
125	2012-09-04	22.622
125	2012-09-04	4.5119
125	2012-09-04	8.6616
125	2012-09-04	20.6533
125	2012-09-04	1.3035
125	2012-09-04	0.1935
125	2012-09-19	0.6266
125	2012-09-19	0.0792
125	2012-09-19	0.3687
125	2012-09-19	1.5644
125	2012-09-19	0.4321
125	2012-09-19	0.6222
125	2012-09-19	0.1244
125	2012-09-19	0.0774
125	2012-09-19	0.1568
125	2012-09-19	0.7016
125	2012-09-19	3.449
125	2012-09-19	3.6437
125	2012-09-19	6.6887
125	2012-09-19	1.8395
125	2012-09-19	5.6314
125	2012-09-19	4.736
125	2012-09-19	1.8488
125	2012-09-19	2.2719
125	2012-09-19	1.6535
125	2012-09-19	1.68
125	2012-09-19	0.212
125	2012-09-19	0.2362
125	2012-09-19	22.3554
125	2012-09-19	36.6752
125	2012-09-19	0.2211
125	2012-09-19	0.086
125	2012-09-19	0.6878
125	2012-09-19	2.6853
125	2012-09-19	1.7926
125	2012-09-19	0.3389
125	2012-09-19	0.7194
125	2012-09-19	286.08
125	2012-09-19	4.4619
125	2012-09-19	0.2735
125	2012-09-19	0.9554
125	2012-09-19	0.1074
125	2012-09-19	31.4058
125	2012-09-19	9.8544
125	2012-09-19	0.2628
125	2012-09-19	0.0127
125	2012-09-19	2.5006
125	2012-09-19	0.117
125	2012-09-19	0.0871
125	2012-09-19	0.0121
125	2012-09-19	0.502
125	2012-09-19	
125	2012-09-19	0.1153
125	2012-09-19	0.195
125	2012-09-19	0.8568
125	2012-09-19	62.1845
125	2012-09-19	234.7896
125	2012-09-19	0.4038
125	2012-09-19	1.9145
125	2012-09-19	2.6471
125	2012-09-19	0.5256
125	2012-09-19	0.3096
125	2012-10-03	0.1449
125	2012-10-03	0.4518
125	2012-10-03	0.1295
125	2012-10-03	1.0429
125	2012-10-03	0.7077
125	2012-10-03	0.361
125	2012-10-03	0.3062
125	2012-10-03	0.6706
125	2012-10-03	3.926
125	2012-10-03	3.5695
125	2012-10-03	7.8953
125	2012-10-03	0.2566
125	2012-10-03	3.679
125	2012-10-03	5.484
125	2012-10-03	0.8976
125	2012-10-03	15.104
125	2012-10-03	4.4803
125	2012-10-03	0.1925
125	2012-10-03	1.68
125	2012-10-03	0.2991
125	2012-10-03	18.3589
125	2012-10-03	5.9904
125	2012-10-03	28.3314
125	2012-10-03	8.36
125	2012-10-03	0.3079
125	2012-10-03	0.2685
125	2012-10-03	0.4814
125	2012-10-03	0.3799
125	2012-10-03	0.1343
125	2012-10-03	18.9177
125	2012-10-03	0.4019
125	2012-10-03	0.3145
125	2012-10-03	0.7872
125	2012-10-03	0.0963
125	2012-10-03	0.24
125	2012-10-03	3.6264
125	2012-10-03	348.16
125	2012-10-03	1.1655
125	2012-10-03	0.2594
125	2012-10-03	0.0115
125	2012-10-03	0.7839
125	2012-10-03	6.8981
125	2012-10-03	0.0328
125	2012-10-03	0.8048
125	2012-10-03	0.5133
125	2012-10-03	0.0577
125	2012-10-03	0.236
125	2012-10-03	0.0413
125	2012-10-03	0.3121
125	2012-10-03	0.4576
125	2012-10-03	38.0175
125	2012-10-03	1135.8064
125	2012-10-03	0.9084
125	2012-10-03	2.8347
125	2012-10-03	4.7879
125	2012-10-03	0.7277
125	2012-10-03	6.1609
125	2012-10-03	1.892
125	2012-10-03	0.3901
125	2012-10-22	0.1287
125	2012-10-22	0.0202
125	2012-10-22	0.1524
125	2012-10-22	0.4469
125	2012-10-22	0.076
125	2012-10-22	0.2822
125	2012-10-22	0.0425
125	2012-10-22	0.077
125	2012-10-22	0.0142
125	2012-10-22	0.0355
125	2012-10-22	0.1568
125	2012-10-22	0.5184
125	2012-10-22	1.9531
125	2012-10-22	1.1936
125	2012-10-22	1.7836
125	2012-10-22	2.2994
125	2012-10-22	3.8461
125	2012-10-22	8.0383
125	2012-10-22	1.888
125	2012-10-22	1.045
125	2012-10-22	0.3648
125	2012-10-22	0.5297
125	2012-10-22	0.1344
125	2012-10-22	4.2
125	2012-10-22	0.212
125	2012-10-22	0.0269
125	2012-10-22	2.71
125	2012-10-22	0.088
125	2012-10-22	0.0289
125	2012-10-22	0.9456
125	2012-10-22	0.1343
125	2012-10-22	0.2751
125	2012-10-22	0.1343
125	2012-10-22	1.872
125	2012-10-22	1.5744
125	2012-10-22	0.0547
125	2012-10-22	308.56
125	2012-10-22	0.0894
125	2012-10-22	0.288
125	2012-10-22	0.6479
125	2012-10-22	0.4845
125	2012-10-22	1.7245
125	2012-10-22	0.2012
125	2012-10-22	0.0325
125	2012-10-22	0.3121
125	2012-10-22	0.3736
125	2012-10-22	32.7959
125	2012-10-22	114.148
125	2012-10-22	0.3671
125	2012-10-22	2.331
125	2012-10-22	2.4354
125	2012-10-22	0.2607
125	2012-10-22	0.5256
125	2012-10-22	0.2607
125	2012-10-22	0.2322
125	2013-05-08	0.7034
125	2013-05-08	2.8175
125	2013-05-08	3.0587
125	2013-05-08	3.7046
125	2013-05-08	8.9938
125	2013-05-08	0.3721
125	2013-05-08	0.5152
125	2013-05-08	15.1497
125	2013-05-08	6.0416
125	2013-05-08	6.624
125	2013-05-08	5.8048
125	2013-05-08	433.654
125	2013-05-08	1322.4448
125	2013-05-08	6.5854
125	2013-05-08	2.684
125	2013-05-08	8.1188
125	2013-05-08	5.8453
125	2013-05-08	2.9447
125	2013-05-08	5.8094
125	2013-05-08	0.2073
125	2013-05-08	74.0856
125	2013-05-08	1.4208
125	2013-05-08	306.228
125	2013-05-08	397.8752
125	2013-05-08	523.7414
125	2013-05-08	0.6458
125	2013-05-08	1.129
125	2013-05-08	31.2128
125	2013-05-08	99.9508
125	2013-05-08	3.461
125	2013-05-08	19.0141
125	2013-05-08	2.8483
125	2013-05-08	13.9737
125	2013-05-08	9.5744
125	2013-05-08	1.1919
125	2013-05-08	322.512
125	2013-05-08	3.2629
125	2013-05-08	5.2141
125	2013-05-08	4.2565
125	2013-05-28	0.0062
125	2013-05-28	8.6051
125	2013-05-28	0.4078
125	2013-05-28	3.8448
125	2013-05-28	1.8523
125	2013-05-28	30.6498
125	2013-05-28	1.9845
125	2013-05-28	4.2608
125	2013-05-28	34.3245
125	2013-05-28	62.296
125	2013-05-28	25.152
125	2013-05-28	0.9936
125	2013-05-28	952.135
125	2013-05-28	1.0304
125	2013-05-28	44.5888
125	2013-05-28	8.3957
125	2013-05-28	0.2258
125	2013-05-28	3.5789
125	2013-05-28	5.4128
125	2013-05-28	3.8971
125	2013-05-28	32.64
125	2013-05-28	2.7919
125	2013-05-28	86.9608
125	2013-05-28	46.4058
125	2013-05-28	48.632
125	2013-05-28	0.047
125	2013-05-28	84.2835
125	2013-05-28	11.2088
125	2013-05-28	1.2577
125	2013-05-28	7.3015
125	2013-05-28	26.2456
125	2013-05-28	6.3064
125	2013-05-28	9.8208
125	2013-05-28	5.9897
125	2013-05-28	247.4336
125	2013-05-28	3.7418
125	2013-06-10	0.6865
125	2013-06-10	6.3012
125	2013-06-10	3.816
125	2013-06-10	59.507
125	2013-06-10	2.606
125	2013-06-10	9.756
125	2013-06-10	0.1608
125	2013-06-10	64.6541
125	2013-06-10	4.396
125	2013-06-10	21.6292
125	2013-06-10	0.8468
125	2013-06-10	6.7106
125	2013-06-10	51.2855
125	2013-06-10	35.2262
125	2013-06-10	16.98
125	2013-06-10	0.8558
125	2013-06-10	1.1291
125	2013-06-10	1.2318
125	2013-06-10	10.8807
125	2013-06-10	5.652
125	2013-06-10	4.1726
125	2013-06-10	3.36
125	2013-06-10	6.1794
125	2013-06-10	0.1176
125	2013-06-10	15.1406
125	2013-06-10	0.0771
125	2013-06-10	6.7106
125	2013-06-10	6.1589
125	2013-06-10	1.396
125	2013-06-10	32.0133
125	2013-06-10	0.7314
125	2013-06-10	54.4714
125	2013-06-10	0.6046
125	2013-06-10	0.5375
125	2013-06-10	10.252
125	2013-06-10	4.5364
125	2013-06-10	538.866
125	2013-06-10	20.4393
125	2013-06-10	1.6295
125	2013-06-24	3.2491
125	2013-06-24	12.1776
125	2013-06-24	35.616
125	2013-06-24	72.6936
125	2013-06-24	3.6456
125	2013-06-24	0.9023
125	2013-06-24	8.388
125	2013-06-24	2.384
125	2013-06-24	6.7631
125	2013-06-24	4.364
125	2013-06-24	4.3708
125	2013-06-24	312.7927
125	2013-06-24	0.1768
125	2013-06-24	8.832
125	2013-06-24	19.32
125	2013-06-24	6.3674
125	2013-06-24	7.922
125	2013-06-24	18.2944
125	2013-06-24	30.3058
125	2013-06-24	24.4284
125	2013-06-24	10.5379
125	2013-06-24	1.6564
125	2013-06-24	1.9205
125	2013-06-24	86.9861
125	2013-06-24	11.8831
125	2013-06-24	6.72
125	2013-06-24	65.4955
125	2013-06-24	0.1493
125	2013-06-24	50.5124
125	2013-06-24	1.351
125	2013-06-24	11.6306
125	2013-06-24	13.2614
125	2013-06-24	4.692
125	2013-06-24	0.1362
125	2013-06-24	1.7338
125	2013-06-24	17.292
125	2013-06-24	3.3859
125	2013-06-24	426.28
125	2013-06-24	4.5648
125	2013-06-24	0.3121
125	2013-07-08	2.266
125	2013-07-08	1.0727
125	2013-07-08	0.6043
125	2013-07-08	0.3158
125	2013-07-08	0.3362
125	2013-07-08	61.7376
125	2013-07-08	1.0072
125	2013-07-08	53.424
125	2013-07-08	199.8304
125	2013-07-08	4.8937
125	2013-07-08	10.368
125	2013-07-08	4.1957
125	2013-07-08	1.8605
125	2013-07-08	1
125	2013-07-08	8.4685
125	2013-07-08	1060.2747
125	2013-07-08	25.44
125	2013-07-08	0.8468
125	2013-07-08	4.6577
125	2013-07-08	27.5482
125	2013-07-08	12.8952
125	2013-07-08	8.181
125	2013-07-08	3.3874
125	2013-07-08	1.1343
125	2013-07-08	121.9971
125	2013-07-08	0.1542
125	2013-07-08	42.3423
125	2013-07-08	3.49
125	2013-07-08	60.1261
125	2013-07-08	10.2776
125	2013-07-08	0.1511
125	2013-07-08	1.075
125	2013-07-08	13.112
125	2013-07-08	3.0567
125	2013-07-08	90.24
125	2013-07-08	6.1532
125	2013-07-08	0.9675
125	2013-07-24	0.9059
125	2013-07-24	8.045
125	2013-07-24	0.8058
125	2013-07-24	0.0308
125	2013-07-24	27.966
125	2013-07-24	7.5543
125	2013-07-24	7.0308
125	2013-07-24	191.436
125	2013-07-24	376.656
125	2013-07-24	4.1367
125	2013-07-24	13.572
125	2013-07-24	2.384
125	2013-07-24	14.0307
125	2013-07-24	19.8627
125	2013-07-24	13.5495
125	2013-07-24	1805.2527
125	2013-07-24	2.9452
125	2013-07-24	5.52
125	2013-07-24	15.8424
125	2013-07-24	2.1171
125	2013-07-24	4.1188
125	2013-07-24	13.0491
125	2013-07-24	9.4564
125	2013-07-24	2.2583
125	2013-07-24	39.1345
125	2013-07-24	0.1176
125	2013-07-24	69.2874
125	2013-07-24	95.8476
125	2013-07-24	0.698
125	2013-07-24	15.2689
125	2013-07-24	2.0555
125	2013-07-24	0.2267
125	2013-07-24	14.256
125	2013-07-24	1.0727
125	2013-07-24	110.24
125	2013-07-24	4.7577
125	2013-07-24	2.4186
125	2013-08-06	26.3408
125	2013-08-06	7.2112
125	2013-08-06	13.322
125	2013-08-06	0.0144
125	2013-08-06	0.4359
125	2013-08-06	0.6797
125	2013-08-06	17.1053
125	2013-08-06	1.6768
125	2013-08-06	50.7232
125	2013-08-06	0.3392
125	2013-08-06	124.1139
125	2013-08-06	26.4576
125	2013-08-06	2.2582
125	2013-08-06	9.3339
125	2013-08-06	0.8554
125	2013-08-06	2.0392
125	2013-08-06	17.9424
125	2013-08-06	1.9845
125	2013-08-06	18.9688
125	2013-08-06	975.2466
125	2013-08-06	34.2253
125	2013-08-06	0.2258
125	2013-08-06	27.0641
125	2013-08-06	13.5252
125	2013-08-06	6.56
125	2013-08-06	0.8732
125	2013-08-06	0.4927
125	2013-08-06	0.5707
125	2013-08-06	5.017
125	2013-08-06	0.6775
125	2013-08-06	0.2202
125	2013-08-06	0.0941
125	2013-08-06	12.5364
125	2013-08-06	30.1366
125	2013-08-06	0.0619
125	2013-08-06	1.1168
125	2013-08-06	36.7127
125	2013-08-06	0.5474
125	2013-08-06	0.0403
125	2013-08-06	2.458
125	2013-08-06	37.2768
125	2013-08-06	2.4808
125	2013-08-06	15.152
125	2013-08-06	4.4507
125	2013-08-06	0.258
125	2013-08-21	3.6181
125	2013-08-21	0.0965
125	2013-08-21	0.0139
125	2013-08-21	0.9629
125	2013-08-21	1.3853
125	2013-08-21	0.8384
125	2013-08-21	0.848
125	2013-08-21	99.437
125	2013-08-21	1.4626
125	2013-08-21	9.0847
125	2013-08-21	9.6225
125	2013-08-21	1.2235
125	2013-08-21	8.4816
125	2013-08-21	43.408
125	2013-08-21	0.6576
125	2013-08-21	9.4839
125	2013-08-21	892.6484
125	2013-08-21	8.832
125	2013-08-21	5.1412
125	2013-08-21	26.6761
125	2013-08-21	8.2523
125	2013-08-21	0.6548
125	2013-08-21	0.1232
125	2013-08-21	0.1357
125	2013-08-21	0.7621
125	2013-08-21	0.4192
125	2013-08-21	2.592
125	2013-08-21	18.8036
125	2013-08-21	58.5972
125	2013-08-21	0.2792
125	2013-08-21	9.3659
125	2013-08-21	0.1026
125	2013-08-21	0.9238
125	2013-08-21	23.3024
125	2013-08-21	1.0946
125	2013-08-21	28.3632
125	2013-08-21	6.0558
125	2013-08-21	0.387
125	2013-09-02	0.1073
125	2013-09-02	1.0131
125	2013-09-02	0.193
125	2013-09-02	0.4567
125	2013-09-02	0.115
125	2013-09-02	0.1018
125	2013-09-02	0.2355
125	2013-09-02	1.0478
125	2013-09-02	0.5381
125	2013-09-02	0.0104
125	2013-09-02	239.1491
125	2013-09-02	2.0352
125	2013-09-02	0.3849
125	2013-09-02	9.3151
125	2013-09-02	3.2075
125	2013-09-02	4.3119
125	2013-09-02	16.6608
125	2013-09-02	1.9072
125	2013-09-02	0.1824
125	2013-09-02	0.3721
125	2013-09-02	22.704
125	2013-09-02	0.3721
125	2013-09-02	24.397
125	2013-09-02	291.9177
125	2013-09-02	0.3776
125	2013-09-02	33.146
125	2013-09-02	18.5573
125	2013-09-02	2.7508
125	2013-09-02	5.12
125	2013-09-02	4.2565
125	2013-09-02	3.616
125	2013-09-02	0.4516
125	2013-09-02	0.047
125	2013-09-02	9.4018
125	2013-09-02	31.0383
125	2013-09-02	0.0308
125	2013-09-02	0.5584
125	2013-09-02	3.926
125	2013-09-02	0.7185
125	2013-09-02	0.0605
125	2013-09-02	0.1551
125	2013-09-02	21.5952
125	2013-09-02	0.728
125	2013-09-02	67.8608
125	2013-09-02	3.0802
125	2013-09-02	0.6518
125	2013-09-23	0.1449
125	2013-09-23	0.4632
125	2013-09-23	0.3478
125	2013-09-23	1.0963
125	2013-09-23	0.0135
125	2013-09-23	0.0215
125	2013-09-23	1.3057
125	2013-09-23	3.022
125	2013-09-23	0.9629
125	2013-09-23	1.2178
125	2013-09-23	272.776
125	2013-09-23	3.04
125	2013-09-23	1.355
125	2013-09-23	7.4528
125	2013-09-23	5.6457
125	2013-09-23	2.9604
125	2013-09-23	1.2816
125	2013-09-23	0.9536
125	2013-09-23	0.2977
125	2013-09-23	2.71
125	2013-09-23	28.2304
125	2013-09-23	3.3312
125	2013-09-23	4.6398
125	2013-09-23	3.989
125	2013-09-23	7.3333
125	2013-09-23	1.626
125	2013-09-23	15.0444
125	2013-09-23	14.8801
125	2013-09-23	10.7167
125	2013-09-23	2.5663
125	2013-09-23	0.0726
125	2013-09-23	0.0671
125	2013-09-23	0.344
125	2013-09-23	11.6512
125	2013-09-23	0.6324
125	2013-09-23	11.4672
125	2013-09-23	2.0785
125	2013-09-23	0.5215
125	2013-09-23	0.5215
125	2013-09-23	0.6192
125	2013-10-02	0.3923
125	2013-10-02	3.1014
125	2013-10-02	5.7458
125	2013-10-02	0.5438
125	2013-10-02	1.343
125	2013-10-02	0.022
125	2013-10-02	7.1722
125	2013-10-02	20.2886
125	2013-10-02	4.8144
125	2013-10-02	1.6284
125	2013-10-02	303.0356
125	2013-10-02	7.1487
125	2013-10-02	2.4819
125	2013-10-02	37.4396
125	2013-10-02	3.204
125	2013-10-02	1.568
125	2013-10-02	37.3932
125	2013-10-02	72.4234
125	2013-10-02	8.1055
125	2013-10-02	6.3911
125	2013-10-02	12.4277
125	2013-10-02	6.9593
125	2013-10-02	27.2
125	2013-10-02	21.0355
125	2013-10-02	3.446
125	2013-10-02	0.2352
125	2013-10-02	110.6888
125	2013-10-02	22.8758
125	2013-10-02	21.2384
125	2013-10-02	21.4913
125	2013-10-02	13.9797
125	2013-10-02	0.1782
125	2013-10-02	1.0238
125	2013-10-02	10.824
125	2013-10-02	4.1912
125	2013-10-02	92.108
125	2013-10-02	3.3874
125	2013-10-02	2.3035
125	2013-10-21	0.6588
125	2013-10-21	0.06
125	2013-10-21	0.0877
125	2013-10-21	0.0224
125	2013-10-21	0.2445
125	2013-10-21	2.4582
125	2013-10-21	0.0354
125	2013-10-21	1.1682
125	2013-10-21	9.408
125	2013-10-21	0.6999
125	2013-10-21	3.4934
125	2013-10-21	4.3095
125	2013-10-21	1.712
125	2013-10-21	8.34
125	2013-10-21	1.122
125	2013-10-21	0.822
125	2013-10-21	7.3909
125	2013-10-21	65.297
125	2013-10-21	4.72
125	2013-10-21	4.0832
125	2013-10-21	2.4403
125	2013-10-21	6.8544
125	2013-10-21	3.1262
125	2013-10-21	5.9501
125	2013-10-21	0.3948
125	2013-10-21	1.124
125	2013-10-21	1.5958
125	2013-10-21	0.4442
125	2013-10-21	0.2748
125	2013-10-21	0.231
125	2013-10-21	0.0726
125	2013-10-21	0.5599
125	2013-10-21	0.5077
125	2013-10-21	4.7127
125	2013-10-21	1.7824
125	2013-10-21	4.771
125	2013-10-21	0.0314
125	2013-10-21	0.9773
125	2013-10-21	4.532
125	2013-10-21	1.6767
125	2013-10-21	86.042
125	2013-10-21	1.4138
125	2013-10-21	0.1759
125	2014-03-25	0.2256
125	2014-03-25	0.0509
125	2014-03-25	0.2944
125	2014-03-25	0.0708
125	2014-03-25	0.0142
125	2014-03-25	11.6161
125	2014-03-25	0.154
125	2014-03-25	1.1676
125	2014-03-25	0.1858
125	2014-03-25	4.4815
125	2014-03-25	0.1736
125	2014-03-25	0.0545
125	2014-03-25	0.2576
125	2014-03-25	4.3528
125	2014-03-25	0.1888
125	2014-03-25	4.016
125	2014-03-25	59.8166
125	2014-03-25	26.32
125	2014-03-25	0.748
125	2014-03-25	6.3906
125	2014-03-25	1.1409
125	2014-03-25	7.632
125	2014-03-25	35.7791
125	2014-03-25	6.755
125	2014-03-25	1.7452
125	2014-03-25	11.1797
125	2014-03-25	4.8661
125	2014-03-25	15.8849
125	2014-03-25	44.2872
125	2014-03-25	8.0735
125	2014-03-25	59.5416
125	2014-03-25	138.9974
125	2014-03-25	0.1176
125	2014-03-25	0.048
125	2014-03-25	1.2422
125	2014-03-25	2.8129
125	2014-03-25	46.6487
125	2014-03-25	11.0404
125	2014-03-25	1.0608
125	2014-03-25	0.6331
125	2014-03-25	1.0034
125	2014-03-25	0.396
125	2014-03-25	0.1693
125	2014-03-25	76.8808
125	2014-03-25	1.4982
125	2014-03-25	0.6878
125	2014-04-16	0.1272
125	2014-04-16	0.2944
125	2014-04-16	0.354
125	2014-04-16	6.4134
125	2014-04-16	0.1925
125	2014-04-16	6.4681
125	2014-04-16	2.2942
125	2014-04-16	21.1711
125	2014-04-16	0.37
125	2014-04-16	0.9302
125	2014-04-16	6.0049
125	2014-04-16	9.44
125	2014-04-16	9.44
125	2014-04-16	55.22
125	2014-04-16	345.5388
125	2014-04-16	62.456
125	2014-04-16	4.9771
125	2014-04-16	2.8998
125	2014-04-16	6.8774
125	2014-04-16	58.6
125	2014-04-16	178.3252
125	2014-04-16	50.6568
125	2014-04-16	43.6254
125	2014-04-16	6.5284
125	2014-04-16	197.3921
125	2014-04-16	139.332
125	2014-04-16	326.794
125	2014-04-16	842.964
125	2014-04-16	2583.1476
125	2014-04-16	5.265
125	2014-04-16	0.7705
125	2014-04-16	2.7636
125	2014-04-16	2.2999
125	2014-04-16	33.8738
125	2014-04-16	59.7411
125	2014-04-16	14.1398
125	2014-04-16	21.3636
125	2014-04-16	0.0734
125	2014-04-16	36.0119
125	2014-04-16	24.904
125	2014-04-16	166.988
125	2014-04-16	6.9441
125	2014-04-16	3.2591
125	2014-04-16	6.5053
125	2014-04-16	2.9024
125	2014-04-29	0.9064
125	2014-04-29	0.2832
125	2014-04-29	0.1982
125	2014-04-29	17.248
125	2014-04-29	0.308
125	2014-04-29	2.6905
125	2014-04-29	1.2831
125	2014-04-29	3.6708
125	2014-04-29	24.2902
125	2014-04-29	11.7021
125	2014-04-29	0.2179
125	2014-04-29	0.7442
125	2014-04-29	1.4884
125	2014-04-29	0.2
125	2014-04-29	5.4199
125	2014-04-29	77.2192
125	2014-04-29	6.096
125	2014-04-29	28.32
125	2014-04-29	329.312
125	2014-04-29	688.2682
125	2014-04-29	307.4976
125	2014-04-29	11.078
125	2014-04-29	10.7372
125	2014-04-29	23.1989
125	2014-04-29	6.8775
125	2014-04-29	148.176
125	2014-04-29	0.6549
125	2014-04-29	8.6842
125	2014-04-29	2.3815
125	2014-04-29	55.9853
125	2014-04-29	0.5648
125	2014-04-29	445.7268
125	2014-04-29	424.7376
125	2014-04-29	289.2974
125	2014-04-29	0.4824
125	2014-04-29	0.047
125	2014-04-29	5.4192
125	2014-04-29	47.4243
125	2014-04-29	1.4782
125	2014-04-29	0.5584
125	2014-04-29	27.0996
125	2014-04-29	17.0912
125	2014-04-29	3.3874
125	2014-04-29	29.2401
125	2014-04-29	55.4576
125	2014-04-29	484.1264
125	2014-04-29	4.8348
125	2014-04-29	3.911
125	2014-05-13	1.1328
125	2014-05-13	0.0589
125	2014-05-13	2.1584
125	2014-05-13	0.0275
125	2014-05-13	0.4956
125	2014-05-13	0.7051
125	2014-05-13	66.9228
125	2014-05-13	0.6819
125	2014-05-13	1.6919
125	2014-05-13	29.0164
125	2014-05-13	0.8172
125	2014-05-13	42.896
125	2014-05-13	1.288
125	2014-05-13	121.3079
125	2014-05-13	34.928
125	2014-05-13	32.32
125	2014-05-13	24.48
125	2014-05-13	89.0838
125	2014-05-13	1173.96
125	2014-05-13	5.949
125	2014-05-13	23.9665
125	2014-05-13	10.3564
125	2014-05-13	9.5179
125	2014-05-13	0.6113
125	2014-05-13	5.1801
125	2014-05-13	6.72
125	2014-05-13	84.6846
125	2014-05-13	23.3158
125	2014-05-13	4.7658
125	2014-05-13	22.1335
125	2014-05-13	3.2921
125	2014-05-13	9.2141
125	2014-05-13	31.548
125	2014-05-13	10.7207
125	2014-05-13	1939.184
125	2014-05-13	1.5361
